I0,I1,,
54.837067,51.950001,,
55.014679,53.299999,,
55.045345,53.25,,
55.06773,52.799999,,
55.034588,51.625,,
54.960922,50.474998,,
54.857677,49.924999,,
54.782318,49.275002,,
54.677849,49.474998,,
54.750034,49.474998,,
54.753239,49.099998,,
54.508183,49.424999,,
54.527248,48.75,,
54.689598,48.625,,
54.808098,48.275002,,
54.74614,48.299999,,
54.750397,48.275002,,
54.901947,48.099998,,
55.062031,48.299999,,
55.376781,48.049999,,
54.913792,47.724998,,
54.82328,48,,
54.856182,47.950001,,
54.781231,47.825001,,
54.726528,47.799999,,
54.736084,48.700001,,
54.940979,50.650002,,
54.793648,52.349998,,
54.785076,53.525002,,
54.828293,53.400002,,
55.057755,52.799999,,
55.076782,52.049999,,
55.090672,51.25,,
55.001854,50.724998,,
55.085472,50.349998,,
54.998058,49.825001,,
55.033218,49.825001,,
55.058884,49.650002,,
55.028126,49.400002,,
55.005688,49.224998,,
54.890347,48.650002,,
54.806168,48.650002,,
54.744728,48.424999,,
54.551449,48.450001,,
54.608307,48.25,,
54.699284,48.349998,,
54.666718,48.150002,,
54.642952,48.200001,,
54.774044,48.349998,,
54.770763,47.974998,,
54.768372,48.174999,,
54.915062,48.049999,,
55.071602,48.875,,
55.086895,50.599998,,
55.098057,52.375,,
55.304115,53.724998,,
55.306072,53.950001,,
55.109581,53.5,,
54.966179,52.599998,,
54.960468,51.825001,,
55.005783,50.875,,
54.939896,50.375,,
54.941284,50.375,,
54.843346,50.150002,,
54.920307,50.450001,,
54.976471,50.049999,,
55.017467,49.674999,,
54.898945,49.200001,,
55.010357,48.950001,,
54.943241,48.650002,,
54.99321,48.825001,,
55.029675,48.700001,,
54.90786,48.799999,,
55.016869,48.900002,,
54.89851,48.525002,,
54.614208,48.575001,,
54.60463,48.724998,,
54.746075,49.875,,
54.750351,52.174999,,
54.802952,54.174999,,
54.841339,54.849998,,
54.869358,54.299999,,
55.038246,53.724998,,
55.013073,52.75,,
54.945221,51.974998,,
55.044132,51.099998,,
55.165802,50.650002,,
55.155651,50.375,,
55.049278,50.174999,,
55.21904,49.950001,,
55.145016,49.724998,,
54.695164,49.325001,,
54.663712,49.075001,,
54.591278,48.674999,,
54.736332,48.474998,,
54.743244,48.599998,,
54.797764,48.825001,,
54.738602,48.625,,
54.596455,48.549999,,
54.888546,48.450001,,
54.903812,48.450001,,
54.815998,48.924999,,
54.949825,50.674999,,
54.998013,53.075001,,
55.033184,54.724998,,
55.058861,54.700001,,
54.978634,54,,
54.821121,53.125,,
54.755642,52.174999,,
54.806816,51.400002,,
54.695724,50.799999,,
54.812561,50.650002,,
54.798878,50.549999,,
54.442539,50.5,,
54.479336,50.200001,,
54.407234,49.849998,,
54.206177,49.099998,,
54.356312,48.974998,,
54.416405,48.849998,,
54.658184,48.650002,,
54.686203,48.674999,,
54.805611,48.650002,,
54.793804,48.650002,,
54.537792,48.700001,,
54.598331,48.900002,,
54.39513,48.400002,,
52.960361,48.549999,,
53.348103,49.650002,,
53.878487,51.75,,
54.117149,53.875,,
54.093418,55.049999,,
54.32349,54.075001,,
54.342976,53.049999,,
54.555115,51.700001,,
54.51202,50.775002,,
54.579529,50.575001,,
54.777233,50.349998,,
54.773094,50.200001,,
54.819553,50,,
54.705021,49.724998,,
54.670914,49.525002,,
54.744976,49.075001,,
54.700069,48.674999,,
54.667294,48.700001,,
54.84129,48.525002,,
54.9188,48.375,,
54.876415,48.174999,,
54.845474,48.25,,
54.773418,48.450001,,
54.621868,48.349998,,
54.758656,48.299999,,
54.809013,47.900002,,
54.796284,47.825001,,
54.935436,48.950001,,
54.987511,51.349998,,
54.976044,53.900002,,
55.017155,55,,
55.195591,54.25,,
55.177387,53.075001,,
55.015659,52.125,,
54.897625,51.025002,,
54.762001,50.325001,,
54.860931,49.75,,
54.834183,49.549999,,
54.616737,49.724998,,
54.60648,49.625,,
54.500027,49.150002,,
54.669739,48.474998,,
54.744114,48.375,,
54.74892,48.049999,,
54.900867,47.849998,,
54.665405,47.549999,,
54.790432,47.549999,,
54.881683,47.400002,,
54.799843,47.799999,,
54.839077,47.849998,,
54.768745,47.924999,,
54.717422,47.75,,
54.778915,47.525002,,
54.87328,47.5,,
54.843193,48.299999,,
54.870708,50.125,,
54.890793,52.275002,,
54.905457,53.424999,,
55.06459,53.525002,,
55.081776,52.325001,,
55.094318,51.325001,,
54.806599,50.525002,,
54.794525,49.700001,,
54.88467,49.525002,,
54.950462,49.599998,,
54.949001,49.650002,,
54.947933,49.450001,,
54.848194,49.125,,
54.775406,48.875,,
54.672802,48.25,,
54.79583,47.849998,,
54.786667,47.450001,,
54.582058,47.799999,,
54.680122,48.049999,,
54.751694,48.150002,,
54.853416,47.799999,,
54.87817,48.099998,,
54.599361,48.025002,,
54.791714,48.075001,,
54.783661,47.549999,,
54.975697,47.724998,,
54.917938,47.900002,,
54.826309,49.174999,,
54.858387,50.950001,,
54.782841,52.549999,,
54.727711,52.924999,,
54.736946,52.174999,,
54.941605,51.150002,,
54.893055,50,,
54.808147,49.200001,,
54.746178,49.349998,,
54.700947,49.200001,,
54.766895,49.525002,,
54.567631,49.474998,,
54.620113,49.450001,,
54.856339,48.974998,,
54.929787,48.75,,
54.983391,48.450001,,
54.923561,48.575001,,
54.87989,48.400002,,
54.897499,48.349998,,
54.712425,48.125,,
54.676315,48.275002,,
54.847874,48.275002,,
54.923611,48.424999,,
54.879925,48.075001,,
54.848038,48.200001,,
54.775291,48.349998,,
54.623241,49.325001,,
54.561741,51.450001,,
54.665291,53.349998,,
54.839832,53.700001,,
55.016693,53.099998,,
55.046818,51.875,,
55.06881,51.099998,,
55.084858,50.299999,,
55.047089,49.75,,
55.019524,49.525002,,
54.900448,49.799999,,
54.813541,50.075001,,
54.70063,49.575001,,
54.86562,49.099998,,
54.837601,48.75,,
54.866631,48.825001,,
54.788864,48.724998,,
54.435226,48.650002,,
54.622437,48.275002,,
54.709595,48.174999,,
54.723724,48.349998,,
54.931953,48.525002,,
54.886017,48.25,,
54.753525,48.174999,,
54.854752,48.275002,,
54.879147,48.049999,,
54.89695,48.900002,,
54.810993,50.724998,,
54.847206,52.950001,,
54.873638,54.174999,,
55.04137,54.125,,
54.965866,52.799999,,
55.00972,51.799999,,
54.695377,50.875,,
54.663868,50.275002,,
54.78931,49.775002,,
54.732426,50.075001,,
53.305496,50.099998,,
53.847393,50.275002,,
54.094452,49.799999,,
54.37373,49.474998,,
54.577557,49.150002,,
54.281002,48.625,,
54.4604,48.450001,,
54.492378,48.700001,,
54.515713,48.799999,,
54.483265,48.75,,
54.657501,48.549999,,
54.685703,48.275002,,
54.458897,48.674999,,
54.49128,48.674999,,
54.514908,48.450001,,
54.680592,48.950001,,
54.702557,49.650002,,
54.817547,51.299999,,
55.000435,53.25,,
55.133911,54.275002,,
55.18185,53.724998,,
55.167358,52.700001,,
55.107304,51.575001,,
55.063473,50.5,,
54.932522,50.275002,,
54.836952,50.200001,,
54.7672,50.299999,,
54.914207,50.325001,,
54.724625,50.299999,,
54.784176,50.224998,,
54.728676,49.299999,,
54.836613,49.150002,,
54.915386,49.200001,,
54.972881,48.799999,,
54.866402,48.775002,,
54.98661,48.950001,,
55.123821,49.224998,,
55.125004,48.825001,,
55.026917,48.650002,,
54.905842,48.599998,,
54.965912,48.599998,,
54.663403,49.525002,,
54.640533,51.200001,,
54.722801,53.325001,,
54.733364,54.299999,,
54.741074,54.224998,,
54.746704,53.174999,,
54.701328,51.825001,,
54.569256,50.799999,,
54.670784,50.299999,,
54.744881,50.150002,,
54.749481,50.450001,,
54.901276,50.25,,
55.061543,50.224998,,
55.079548,49.875,,
55.092697,49.299999,,
55.052811,48.950001,,
55.073177,48.875,,
54.939602,48.950001,,
54.842117,49,,
54.523571,48.924999,,
54.686916,48.950001,,
54.707172,48.400002,,
54.672482,48.674999,,
54.647163,48.5,,
54.628685,48.599998,,
54.367794,49.025002,,
54.523743,50.650002,,
54.637566,53.049999,,
54.869072,54.849998,,
55.03804,55.025002,,
55.111881,54.400002,,
55.116287,53.650002,,
55.070026,52.900002,,
55.085743,51.950001,,
54.94878,51.200001,,
54.650898,50.875,,
54.631405,50.575001,,
54.765621,50.474998,,
54.764618,50.299999,,
54.813362,50.099998,,
54.749977,49.700001,,
54.70372,49.025002,,
54.818394,48.974998,,
54.803135,48.849998,,
54.742523,48.974998,,
54.896191,48.924999,,
55.057835,48.700001,,
55.076843,48.549999,,
55.090717,48.599998,,
55.051361,48.224998,,
55.022644,48.224998,,
54.704811,48.5,,
54.670757,49.775002,,
54.99226,52.424999,,
55.127945,54.799999,,
55.128017,55.674999,,
55.177547,55.075001,,
55.114742,54.099998,,
55.068897,52.974998,,
55.18388,51.849998,,
54.575085,51.125,,
54.625561,50.424999,,
54.86031,50.200001,,
54.833729,50.174999,,
54.517452,50.025002,,
54.682453,49.849998,,
54.753395,49.174999,,
54.607262,48.625,,
54.599556,48.549999,,
54.692898,48.25,,
54.612579,48.375,,
54.751877,48.275002,,
54.754585,48.375,,
54.806046,47.875,,
54.74464,47.825001,,
54.9967,47.575001,,
55.032223,47.75,,
55.008675,48.099998,,
54.892532,48.674999,,
55.00568,50.700001,,
55.038784,52.650002,,
55.161896,54.099998,,
55.152794,54,,
55.047195,53.025002,,
55.118557,51.924999,,
54.972729,50.799999,,
54.866291,49.775002,,
54.739136,49.275002,,
54.893723,49.474998,,
54.957073,49.724998,,
54.953823,49.424999,,
54.951454,49.025002,,
54.999203,48.375,,
55.03405,48.5,,
55.010006,47.825001,,
54.942978,47.875,,
55.09198,47.700001,,
54.80489,47.599998,,
54.892235,47.599998,,
54.758068,47.200001,,
54.80859,47.400002,,
54.845451,47.325001,,
54.773403,47.174999,,
54.720818,47.200001,,
53.247543,47.099998,,
53.755619,48,,
54.02747,49.625,,
54.27536,51.674999,,
54.45628,53.375,,
54.786247,53.775002,,
55.027065,52.849998,,
55.054386,51.849998,,
54.975372,50.974998,,
55.11562,50.224998,,
55.168495,49.549999,,
54.860741,49.224998,,
54.932999,49.150002,,
55.134174,49.099998,,
55.132561,48.724998,,
54.982944,48.450001,,
54.873749,48.349998,,
54.744579,47.849998,,
54.551342,47.700001,,
54.608227,47.650002,,
54.699223,47.549999,,
54.666672,47.549999,,
54.642918,47.700001,,
54.774021,47.849998,,
54.770748,47.875,,
54.76836,47.775002,,
54.964531,47.450001,,
55.107712,47.275002,,
55.063766,47.424999,,
55.081181,48.200001,,
55.044407,49.799999,,
55.116524,52.075001,,
54.971241,53.174999,,
54.964161,53.025002,,
54.959,52.125,,
55.103672,51.174999,,
55.011337,50.400002,,
54.746037,49.525002,,
54.700844,48.799999,,
54.964733,48.775002,,
55.008892,49,,
55.04113,48.825001,,
54.965694,48.775002,,
54.910641,48.625,,
54.870457,48.525002,,
54.94009,48.224998,,
54.990913,48,,
54.929043,47.924999,,
54.982841,48.049999,,
54.774719,48.174999,,
54.721779,48.049999,,
54.633659,47.875,,
54.767265,47.875,,
54.76582,48.075001,,
54.566845,47.799999,,
54.570061,47.799999,,
54.720852,48.474998,,
54.781422,49.650002,,
54.875114,51.674999,,
54.64661,52.724998,,
54.826191,52.875,,
54.907787,51.924999,,
54.967335,50.900002,,
54.911839,50.049999,,
54.821854,49.599998,,
54.855141,49.349998,,
54.780472,49.25,,
54.725975,49.224998,,
54.636726,48.900002,,
54.769501,48.775002,,
54.717968,48.5,,
54.531925,48.400002,,
54.544575,48.450001,,
54.553806,48.450001,,
54.708984,48.099998,,
54.624325,48.150002,,
54.661491,48.049999,,
54.886536,48.200001,,
54.852867,48.299999,,
54.92725,48.25,,
54.981537,48.075001,,
54.971684,48.200001,,
54.964485,48.5,,
54.860283,48.724998,,
54.784229,50.424999,,
54.431843,52.400002,,
54.669456,53.625,,
54.694431,53.450001,,
54.51474,52.849998,,
54.72995,52.275002,,
54.788063,51.325001,,
54.682037,50.825001,,
54.703613,50.275002,,
54.71936,49.799999,,
54.879292,49.575001,,
55.045494,49.75,,
55.01836,49.599998,,
55.048031,49.275002,,
55.218136,48.75,,
55.144356,48.775002,,
54.991562,48.474998,,
54.880035,48.424999,,
54.749161,48.5,,
54.851566,48.650002,,
54.827335,48.474998,,
54.859142,48.5,,
54.783398,48.174999,,
54.431236,48.400002,,
54.619526,48.474998,,
54.70747,48.049999,,
54.672703,48.299999,,
54.845234,49.525002,,
55.020641,51.549999,,
55.049698,53.5,,
55.070908,54.25,,
55.036911,53.724998,,
55.061577,52.724998,,
55.030094,51.650002,,
54.908165,51.025002,,
54.819172,50.375,,
54.952137,49.974998,,
54.900745,49.875,,
54.912716,50.224998,,
54.624577,49.924999,,
54.612194,49.549999,,
54.751598,49.049999,,
54.80386,48.950001,,
54.74305,48.674999,,
54.896576,48.75,,
54.860199,48.650002,,
54.883125,48.924999,,
54.850376,48.775002,,
54.776993,48.650002,,
54.871876,48.700001,,
54.79269,48.400002,,
54.734894,48.174999,,
54.64323,48.525002,,
54.77425,48.974998,,
54.770916,50.650002,,
54.521084,52.575001,,
54.63562,53.875,,
54.620255,54.25,,
54.757481,53.25,,
54.857639,52.174999,,
54.831779,51.025002,,
53.427479,50.349998,,
53.787987,50.099998,,
54.001614,50.200001,,
53.910133,50.049999,,
54.387638,49.900002,,
54.538227,49.549999,,
54.549175,49.599998,,
54.557171,49.150002,,
54.513523,48.849998,,
54.679581,48.775002,,
54.553383,48.599998,,
54.4118,48.400002,,
54.456905,48.650002,,
54.638264,48.549999,,
54.770626,48.424999,,
54.768272,48.424999,,
54.56863,48.224998,,
54.769283,47.900002,,
54.767288,48.049999,,
54.815311,49.125,,
54.899845,51.424999,,
54.912056,53.474998,,
54.970448,54.549999,,
54.864632,54.275002,,
54.787399,53.375,,
54.78051,52.400002,,
54.726006,51.525002,,
54.735699,50.724998,,
54.495384,50.674999,,
54.51791,50.299999,,
54.435387,50.025002,,
54.622555,49.849998,,
54.709682,49.674999,,
54.674316,49.349998,,
54.846413,48.900002,,
55.0215,48.549999,,
55.050327,48.700001,,
54.972412,48.674999,,
54.965019,48.724998,,
54.959625,48.5,,
54.856735,48.125,,
54.781631,48.325001,,
54.479427,48.325001,,
54.704178,48.375,,
54.719772,48.275002,,
54.780632,48.474998,,
54.726093,48.75,,
54.686287,50.450001,,
54.904633,52.400002,,
54.965027,53.849998,,
54.910156,54.025002,,
55.06802,52.924999,,
55.183239,51.900002,,
55.118893,51.174999,,
55.121407,50.375,,
55.073765,50.025002,,
55.08847,50.075001,,
54.950768,50.025002,,
54.652351,49.875,,
54.632469,49.474998,,
54.766396,49.174999,,
54.814663,48.875,,
54.849884,48.674999,,
54.776638,48.5,,
54.426308,48.424999,,
54.615929,48.525002,,
54.704842,48.474998,,
54.522343,48.474998,,
54.7355,48.349998,,
54.940548,48.224998,,
54.991245,48.049999,,
55.028244,48.349998,,
55.005772,48.549999,,
55.038849,50.049999,,
54.71664,52.025002,,
54.778339,53.849998,,
54.82338,54.325001,,
55.004684,53.450001,,
54.939095,52.400002,,
54.990185,51.450001,,
54.879036,50.950001,,
54.797909,50.275002,,
54.887142,49.799999,,
54.90279,50.299999,,
54.864723,50.075001,,
54.985386,49.950001,,
54.925014,49.25,,
54.930428,48.950001,,
54.884903,48.974998,,
54.901154,48.724998,,
54.91301,48.474998,,
54.822708,48.724998,,
54.756802,48.299999,,
54.659222,48.275002,,
54.785923,48.224998,,
54.77943,48.200001,,
54.824173,48.275002,,
54.757874,48.099998,,
54.610523,48.25,,
54.750378,48.575001,,
54.802975,49.525002,,
54.791882,51.825001,,
54.981697,53.825001,,
55.021278,54.299999,,
55.050159,53.450001,,
55.071243,52.674999,,
54.987671,51.75,,
54.926685,51.275002,,
54.832691,50.575001,,
54.764088,50.325001,,
54.664536,49.974998,,
54.690838,49.799999,,
54.710041,49.875,,
54.773529,49.549999,,
54.720913,49.099998,,
54.781464,49.075001,,
54.825661,48.75,,
54.857918,48.575001,,
54.831982,48.474998,,
54.961479,48.424999,,
55.006519,48.275002,,
55.039398,48.349998,,
54.865475,48.575001,,
55.084888,48.400002,,
55.047112,48.299999,,
54.920582,48.325001,,
54.828232,48.5,,
54.711353,50.099998,,
54.823967,52.5,,
54.807201,53.849998,,
54.84444,54,,
54.772663,52.974998,,
55.017155,52.200001,,
54.997673,51.450001,,
54.983456,50.924999,,
54.923607,50.474998,,
55.028358,50.450001,,
55.154293,50.5,,
54.949326,50.325001,,
54.898693,50.200001,,
54.861736,49.575001,,
54.884243,49,,
54.801708,48.825001,,
54.741478,48.775002,,
54.648037,48.900002,,
53.293381,49.200001,,
53.690113,48.799999,,
53.78175,48.299999,,
54.09602,48.400002,,
54.226437,48.174999,,
54.470055,48.375,,
54.598377,48,,
54.642555,48.400002,,
54.823235,49.424999,,
54.608753,51.875,,
54.798565,53.875,,
54.887619,54.650002,,
55.002094,54.75,,
55.036167,53.400002,,
54.91259,52.549999,,
54.921364,51.650002,,
54.779324,51,,
54.873577,50.549999,,
54.843407,50.400002,,
54.771908,50.799999,,
54.71973,50.400002,,
54.681641,49.775002,,
54.80228,49.5,,
54.840855,49.150002,,
54.819523,48.674999,,
54.803955,48.724998,,
54.891552,48.75,,
54.955482,48.424999,,
54.903187,48.674999,,
54.914497,48.375,,
54.922756,47.950001,,
54.829823,47.950001,,
54.761997,48.049999,,
54.663013,47.825001,,
54.491814,48.150002,,
54.564781,50,,
54.667511,52.474998,,
54.742496,54.174999,,
54.995136,54.775002,,
55.031082,54.099998,,
55.05732,53.099998,,
54.779594,52.400002,,
54.923252,51.599998,,
54.978619,51,,
55.019032,50.450001,,
54.949566,50.474998,,
54.898872,50.400002,,
54.911346,50.075001,,
54.821491,49.575001,,
54.755913,49.200001,,
54.609093,48.775002,,
54.798817,48.650002,,
54.788845,48.424999,,
54.732086,48.424999,,
54.690662,48.5,,
54.660431,48.525002,,
54.786808,48.450001,,
54.631641,48.474998,,
54.617352,48.25,,
54.854324,47.950001,,
55.027271,48.299999,,
55.054535,49,,
54.975483,51.325001,,
55.165176,53.724998,,
55.155193,54.724998,,
54.999462,54.325001,,
54.786846,53.650002,,
54.82959,52.150002,,
55.009216,51.599998,,
54.942402,50.450001,,
54.943123,50.450001,,
54.943642,50.224998,,
54.845062,50.125,,
54.624683,50.099998,,
54.661755,50,,
54.688812,49.25,,
54.758034,49,,
54.759079,48.450001,,
54.809326,48.599998,,
54.89547,48.549999,,
54.809914,48.625,,
54.895901,48.400002,,
54.711262,48.174999,,
54.675468,48.299999,,
54.649338,48.174999,,
54.778706,48.450001,,
54.774166,48.224998,,
54.820335,49.625,,
54.755066,51.674999,,
54.806396,54.049999,,
54.893333,54.700001,,
54.956787,54.450001,,
55.052574,53.700001,,
55.171963,52.875,,
55.160141,51.974998,,
55.151516,51.224998,,
55.14521,50.700001,,
55.091137,50.375,,
55.05167,50.325001,,
54.923912,50.075001,,
54.830666,49.900002,,
54.713131,49.299999,,
54.874748,49.025002,,
54.844261,48.650002,,
54.87149,48.275002,,
54.594494,48,,
54.738682,48.174999,,
54.84391,47.900002,,
54.871235,48.125,,
54.792221,47.775002,,
54.932468,48,,
54.886391,47.900002,,
54.951717,47.974998,,
54.999393,48.924999,,
54.984715,51.174999,,
54.974003,53.474998,,
54.867222,54.775002,,
54.888248,54.625,,
54.903599,53.924999,,
55.063236,53.174999,,
54.981827,52.049999,,
54.675022,51.450001,,
54.649014,50.625,,
54.728989,50.275002,,
54.787361,50.224998,,
54.829964,50.174999,,
54.811577,49.724998,,
54.946598,49.575001,,
54.995663,48.974998,,
55.031464,48.549999,,
55.057606,48.424999,,
55.027195,48.625,,
55.005005,48.474998,,
54.889847,48.650002,,
54.805805,48.375,,
54.744469,48.275002,,
54.848133,48.025002,,
54.676407,47.825001,,
54.501587,48.099998,,
54.522434,49.200001,,
54.686089,51.674999,,
54.904488,53.575001,,
54.964924,54.474998,,
55.009033,54.125,,
55.140186,53.150002,,
55.235909,51.950001,,
54.909939,51.025002,,
54.968906,50.400002,,
54.96246,50.150002,,
54.95776,49.924999,,
54.85537,50.125,,
54.78064,50.075001,,
54.676617,49.700001,,
54.50174,49.099998,,
54.572025,48.900002,,
54.573841,48.575001,,
54.575165,48.525002,,
54.57613,48.474998,,
54.725277,48.424999,,
54.537254,48.599998,,
54.548466,48.349998,,
54.754566,48.275002,,
54.558636,48.075001,,
54.415627,48.275002,,
54.509182,48.400002,,
54.527973,49.5,,
54.739613,51.849998,,
54.696156,54.275002,,
54.763397,55.049999,,
54.565079,54.724998,,
54.816166,54.325001,,
54.801502,53,,
54.79081,52.174999,,
54.733521,51.299999,,
54.840149,50.575001,,
54.868492,50.150002,,
54.839695,50.275002,,
54.81868,50.099998,,
54.75386,50,,
54.756035,49.75,,
54.856583,49.150002,,
54.831009,49.075001,,
54.81234,48.924999,,
54.84819,48.900002,,
54.676445,48.575001,,
54.353176,48.700001,,
54.364639,48.349998,,
54.570923,48.549999,,
54.622517,48.400002,,
54.363297,48.525002,,
54.421505,48.375,,
54.612423,49.200001,,
54.751766,51.375,,
54.853466,53.599998,,
54.630814,54.724998,,
54.864143,54.625,,
55.034435,53.5,,
55.059772,52.450001,,
55.078259,51.450001,,
54.992794,50.875,,
54.979897,50.424999,,
54.178818,50.349998,,
54.286865,50.125,,
54.563637,50,,
54.815117,49.875,,
54.85022,49.650002,,
54.776882,49.474998,,
54.723362,49.174999,,
54.832733,48.674999,,
54.91256,48.700001,,
54.574978,48.75,,
54.625484,48.799999,,
54.810772,48.700001,,
54.946007,48.650002,,
54.995232,48.549999,,
54.932194,48.299999,,
55.133587,48.799999,,
54.785778,50.575001,,
54.729851,53.275002,,
54.787991,54.924999,,
54.830425,55.125,,
54.96035,54.424999,,
54.906742,53.299999,,
55.016052,52.25,,
54.897919,51.174999,,
54.811695,50.724998,,
54.649807,50.275002,,
54.729568,50.224998,,
54.688824,50.299999,,
54.85701,49.724998,,
54.831314,49.650002,,
54.911518,49,,
54.970058,48.799999,,
54.913822,48.349998,,
54.922264,48.349998,,
54.829464,48.349998,,
